genre,time_bin,x_centered,y_centered,z_centered
Meditation,49.6000,1.0121,6.8472,-0.9948
Meditation,49.7000,1.0488,6.8040,-0.9985
Meditation,49.8000,1.0520,6.7749,-0.9951
Meditation,49.9000,1.1180,6.6837,-0.9851
Meditation,50.0000,1.0889,6.5859,-0.9853
Meditation,50.1000,1.1023,6.5400,-0.9609
Meditation,50.2000,1.0940,6.5355,-0.9518
Meditation,50.3000,1.1451,6.5088,-0.9329
Meditation,50.4000,1.1743,6.5018,-0.9165
Meditation,50.5000,1.2110,6.5255,-0.9146
Meditation,50.6000,1.2706,6.5770,-0.8970
Meditation,50.7000,1.3003,6.6596,-0.8839
Meditation,50.8000,1.3242,6.7134,-0.8966
Meditation,50.9000,1.2968,6.6765,-0.9002
Meditation,51.0000,1.1942,6.6185,-0.9021
Meditation,51.1000,1.2556,6.5335,-0.8889
Meditation,51.2000,1.2371,6.5732,-0.8990
Meditation,51.3000,1.2289,6.6131,-0.8973
Meditation,51.4000,1.2167,6.6757,-0.8928
Meditation,51.5000,1.1996,6.7445,-0.8948
Meditation,51.6000,1.1451,6.7726,-0.8982
Meditation,51.7000,1.0987,6.7586,-0.9027
Meditation,51.8000,1.0691,6.7225,-0.9227
Meditation,51.9000,1.0646,6.5956,-0.9256
Meditation,52.0000,1.0217,6.6254,-0.9401
Meditation,52.1000,1.0811,6.4377,-0.9331
Meditation,52.2000,1.0541,6.3214,-0.9333
Meditation,52.3000,1.0670,6.1858,-0.9293
Meditation,52.4000,1.0701,6.0487,-0.9330
Meditation,52.5000,1.0527,5.9292,-0.9309
Meditation,52.6000,1.0320,5.9297,-0.9381
Meditation,52.7000,1.0114,5.9371,-0.9479
Meditation,52.8000,1.0108,5.9367,-0.9382
Meditation,52.9000,1.0903,5.9762,-0.9307
Meditation,53.0000,1.1413,6.0976,-0.9382
Meditation,53.1000,1.2545,6.1195,-0.9267
Meditation,53.2000,1.2910,6.1659,-0.9256
Meditation,53.3000,1.2884,6.1513,-0.9131
Meditation,53.4000,1.2681,6.1798,-0.9168
Meditation,53.5000,1.2532,6.2608,-0.9382
Meditation,53.6000,1.2547,6.3151,-0.9469
Meditation,53.7000,1.3019,6.3416,-0.9475
Meditation,53.8000,1.3280,6.3335,-0.9406
Meditation,53.9000,1.3394,6.3038,-0.9325
Meditation,54.0000,1.3058,6.3712,-0.9425
Meditation,54.1000,1.3220,6.3696,-0.9627
Meditation,54.2000,1.2977,6.4567,-0.9751
Meditation,54.3000,1.2466,6.4260,-0.9678
Meditation,54.4000,1.1898,6.4333,-0.9620
Meditation,54.5000,1.1393,6.4845,-0.9491
Meditation,54.6000,1.0979,6.5161,-0.9385
Meditation,54.7000,1.0909,6.5213,-0.9365
Meditation,54.8000,1.1409,6.5074,-0.9398
Meditation,54.9000,1.2252,6.4822,-0.9323
Meditation,55.0000,1.2631,6.5876,-0.9486
Meditation,55.1000,1.3221,6.5053,-0.9341
Meditation,55.2000,1.3419,6.5288,-0.9424
Meditation,55.3000,1.3684,6.4549,-0.9356
Meditation,55.4000,1.4079,6.3905,-0.9401
Meditation,55.5000,1.4526,6.3288,-0.9345
Meditation,55.6000,1.4917,6.2834,-0.9269
Meditation,55.7000,1.4975,6.2235,-0.9235
Meditation,55.8000,1.4880,6.1271,-0.9220
Meditation,55.9000,1.4768,6.0137,-0.9073
Meditation,56.0000,1.4826,6.0050,-0.9269
Meditation,56.1000,1.5693,5.9020,-0.9193
Meditation,56.2000,1.6159,5.8627,-0.9291
Meditation,56.3000,1.6113,5.8167,-0.9429
Meditation,56.4000,1.5671,5.7763,-0.9486
Meditation,56.5000,1.4966,5.7395,-0.9461
Meditation,56.6000,1.4367,5.6796,-0.9376
Meditation,56.7000,1.4175,5.5851,-0.9297
Meditation,56.8000,1.4102,5.5417,-0.9398
Meditation,56.9000,1.4311,5.4530,-0.9348
Meditation,57.0000,1.4670,5.4543,-0.9644
Meditation,57.1000,1.4517,5.3255,-0.9462
Meditation,57.2000,1.4623,5.3483,-0.9490
Meditation,57.3000,1.4954,5.4062,-0.9440
Meditation,57.4000,1.5063,5.5299,-0.9613
Meditation,57.5000,1.5234,5.7088,-0.9748
Meditation,57.6000,1.5247,5.8940,-0.9711
Meditation,57.7000,1.4865,6.1095,-0.9722
Meditation,57.8000,1.4601,6.3348,-0.9902
Meditation,57.9000,1.4535,6.4792,-0.9925
Meditation,58.0000,1.4679,6.7199,-1.0189
Meditation,58.1000,1.4850,6.7778,-0.9855
Meditation,58.2000,1.5213,6.9539,-0.9971
Meditation,58.3000,1.5593,7.0668,-1.0107
Meditation,58.4000,1.5811,7.1295,-1.0145
Meditation,58.5000,1.5805,7.1970,-1.0181
Meditation,58.6000,1.5569,7.2527,-1.0265
Meditation,58.7000,1.5093,7.2534,-1.0249
Meditation,58.8000,1.4698,7.2539,-1.0342
Meditation,58.9000,1.4409,7.1831,-1.0235
Meditation,59.0000,1.4123,7.1449,-1.0454
Meditation,59.1000,1.4268,7.1248,-1.0159
Meditation,59.2000,1.4436,7.1079,-1.0055
Meditation,59.3000,1.4564,7.0285,-0.9940
Meditation,59.4000,1.4540,6.9617,-1.0041
Meditation,59.5000,1.4724,6.9154,-1.0053
Meditation,59.6000,1.4960,6.8115,-0.9801
Meditation,59.7000,1.5513,6.6473,-0.9284
Meditation,59.8000,1.6302,6.5764,-0.9072
Meditation,59.9000,1.7218,6.5396,-0.8931
Meditation,60.0000,1.6985,6.5824,-0.9233
Salsa,0.0000,0.9971,8.4876,-0.5852
Salsa,0.1000,1.3018,8.4073,-0.5940
Salsa,0.2000,1.4535,8.3264,-0.6202
Salsa,0.3000,1.4854,8.2520,-0.6228
Salsa,0.4000,1.3246,8.2611,-0.5864
Salsa,0.5000,1.0344,8.3880,-0.5791
Salsa,0.6000,1.3906,8.2136,-0.5763
Salsa,0.7000,1.5927,8.0760,-0.5986
Salsa,0.8000,1.5908,8.0349,-0.5982
Salsa,0.9000,1.4203,8.0396,-0.5520
Salsa,1.0000,1.0584,8.1009,-0.5201
Salsa,1.1000,1.3476,7.8410,-0.5142
Salsa,1.2000,1.4385,7.6992,-0.5438
Salsa,1.3000,1.4606,7.6676,-0.5324
Salsa,1.4000,1.3439,7.7764,-0.4933
Salsa,1.5000,1.1241,7.9239,-0.4876
Salsa,1.6000,1.5074,7.8081,-0.4753
Salsa,1.7000,1.6799,7.7303,-0.5038
Salsa,1.8000,1.6667,7.8060,-0.4948
Salsa,1.9000,1.5448,7.9857,-0.4640
Salsa,2.0000,1.2071,8.1559,-0.4563
Salsa,2.1000,1.5185,8.1025,-0.4528
Salsa,2.2000,1.6650,8.0602,-0.4973
Salsa,2.3000,1.6837,8.0859,-0.4960
Salsa,2.4000,1.5360,8.2024,-0.4572
Salsa,2.5000,1.2688,8.3932,-0.4663
Salsa,2.6000,1.6284,8.3561,-0.4838
Salsa,2.7000,1.7997,8.3683,-0.5369
Salsa,2.8000,1.8219,8.4103,-0.5282
Salsa,2.9000,1.7492,8.5344,-0.5039
Salsa,3.0000,1.4806,8.7999,-0.5115
Salsa,3.1000,1.8955,8.7187,-0.5210
Salsa,3.2000,2.0875,8.7759,-0.5817
Salsa,3.3000,2.1237,8.9100,-0.5994
Salsa,3.4000,1.9652,9.1472,-0.5750
Salsa,3.5000,1.6141,9.5541,-0.6065
Salsa,3.6000,1.8902,9.4166,-0.6035
Salsa,3.7000,1.9640,9.4076,-0.6311
Salsa,3.8000,1.9140,9.5037,-0.6263
Salsa,3.9000,1.8125,9.6132,-0.5900
Salsa,4.0000,1.5401,9.9601,-0.6071
Salsa,4.1000,2.0168,9.6302,-0.6343
Salsa,4.2000,1.8827,9.7889,-0.6427
Salsa,4.3000,1.8769,9.7695,-0.6540
Salsa,4.4000,2.0451,9.5938,-0.6435
Salsa,4.5000,1.6148,9.8851,-0.6129
Salsa,4.6000,2.0532,9.4492,-0.6306
Salsa,4.7000,1.8941,9.4393,-0.6099
Salsa,4.8000,1.8820,9.3217,-0.6124
Salsa,4.9000,1.9899,9.0807,-0.6190
Salsa,5.0000,1.5400,9.3393,-0.5943
Salsa,5.1000,1.9090,8.9771,-0.6140
Salsa,5.2000,1.7330,9.0794,-0.6056
Salsa,5.3000,1.7343,9.0271,-0.6096
Salsa,5.4000,1.8774,8.8879,-0.6301
Salsa,5.5000,1.4135,9.1586,-0.6128
Salsa,5.6000,1.8485,8.8992,-0.6270
Salsa,5.7000,1.7052,9.0233,-0.6105
Salsa,5.8000,1.7488,9.0212,-0.5996
Salsa,5.9000,1.9748,8.8903,-0.6115
Salsa,6.0000,1.5670,9.0185,-0.5752
Salsa,6.1000,2.0979,8.7338,-0.6042
Salsa,6.2000,1.9773,8.7678,-0.6104
Salsa,6.3000,2.0324,8.7228,-0.6161
Salsa,6.4000,2.2143,8.6089,-0.6269
Salsa,6.5000,1.7709,8.7416,-0.6124
Salsa,6.6000,2.2632,8.3963,-0.6279
Salsa,6.7000,2.1083,8.3421,-0.6082
Salsa,6.8000,2.0635,8.2850,-0.6054
Salsa,6.9000,2.2041,8.2099,-0.6052
Salsa,7.0000,1.7194,8.3332,-0.5866
Salsa,7.1000,2.1369,8.1943,-0.6129
Salsa,7.2000,1.9371,8.2225,-0.6057
Salsa,7.3000,1.9284,8.1715,-0.6004
Salsa,7.4000,2.0603,8.0861,-0.6097
Salsa,7.5000,1.5677,8.1292,-0.5752
Salsa,7.6000,2.0343,8.0166,-0.5882
Salsa,7.7000,1.9031,8.0336,-0.5760
Salsa,7.8000,1.9346,8.0670,-0.5879
Salsa,7.9000,2.1051,8.0981,-0.6083
Salsa,8.0000,1.6407,8.1198,-0.5523
Salsa,8.1000,2.0418,8.1033,-0.6167
Salsa,8.2000,1.8976,8.0688,-0.5909
Salsa,8.3000,1.9215,8.0142,-0.5892
Salsa,8.4000,2.0859,7.9285,-0.6109
Salsa,8.5000,1.7149,7.7850,-0.5276
Salsa,8.6000,2.1711,7.6659,-0.6094
Salsa,8.7000,2.0525,7.4909,-0.5911
Salsa,8.8000,2.0571,7.4158,-0.6015
Salsa,8.9000,2.1931,7.3754,-0.6306
Salsa,9.0000,1.7323,7.3860,-0.5530
Salsa,9.1000,2.1535,7.4240,-0.6326
Salsa,9.2000,1.9998,7.4112,-0.6030
Salsa,9.3000,2.0204,7.3241,-0.6044
Salsa,9.4000,2.1676,7.2070,-0.6343
Salsa,9.5000,1.7357,7.1142,-0.5654
Salsa,9.6000,2.1906,7.0758,-0.6439
Salsa,9.7000,2.0883,7.1112,-0.6159
Salsa,9.8000,2.1192,7.2574,-0.6213
Salsa,9.9000,2.2776,7.3680,-0.6533
Salsa,10.0000,1.9051,7.4326,-0.5889
Salsa,10.1000,2.3725,7.4188,-0.6679
Salsa,10.2000,2.2800,7.4380,-0.6521
Salsa,10.3000,2.2810,7.4215,-0.6607
Salsa,10.4000,2.4075,7.3798,-0.6948
Salsa,10.5000,1.9391,7.5100,-0.6323
Salsa,10.6000,2.3572,7.4946,-0.6970
Salsa,10.7000,2.2141,7.5366,-0.6614
Salsa,10.8000,2.2505,7.5680,-0.6481
Salsa,10.9000,2.3896,7.5920,-0.6653
Salsa,11.0000,1.9298,7.5925,-0.5859
Salsa,11.1000,2.3410,7.6497,-0.6657
Salsa,11.2000,2.1799,7.7014,-0.6486
Salsa,11.3000,2.1505,7.7690,-0.6547
Salsa,11.4000,2.3236,7.8534,-0.6776
Salsa,11.5000,1.8158,7.8192,-0.5880
Salsa,11.6000,2.2122,7.9689,-0.6586
Salsa,11.7000,2.0209,7.9480,-0.6195
Salsa,11.8000,2.0397,7.9852,-0.6054
Salsa,11.9000,2.1854,8.1716,-0.6365
Salsa,12.0000,1.6714,8.2065,-0.5728
Salsa,12.1000,2.1360,8.3998,-0.6631
Salsa,12.2000,1.9511,8.4041,-0.6451
Salsa,12.3000,1.9454,8.4031,-0.6364
Salsa,12.4000,2.0999,8.4563,-0.6458
Salsa,12.5000,1.6220,8.4741,-0.5620
Salsa,12.6000,2.0239,8.6339,-0.6159
Salsa,12.7000,1.8140,8.7065,-0.5899
Salsa,12.8000,1.7310,8.7281,-0.5957
Salsa,12.9000,1.8158,8.6976,-0.6154
Salsa,13.0000,1.3700,8.5341,-0.5345
Salsa,13.1000,1.7709,8.5867,-0.5926
Salsa,13.2000,1.6313,8.5551,-0.5824
Salsa,13.3000,1.6314,8.5671,-0.5769
Salsa,13.4000,1.7825,8.6679,-0.6048
Salsa,13.5000,1.3445,8.6315,-0.5434
Salsa,13.6000,1.8415,8.8113,-0.6181
Salsa,13.7000,1.6640,8.8549,-0.6078
Salsa,13.8000,1.6364,8.9415,-0.6080
Salsa,13.9000,1.8323,9.0486,-0.6410
Salsa,14.0000,1.3560,8.9424,-0.5735
Salsa,14.1000,1.9046,9.0438,-0.6349
Salsa,14.2000,1.7894,8.9942,-0.6178
Salsa,14.3000,1.8279,8.9719,-0.6183
Salsa,14.4000,2.0063,9.0129,-0.6377
Salsa,14.5000,1.4900,8.9057,-0.5611
Salsa,14.6000,1.9744,9.0589,-0.6391
Salsa,14.7000,1.8632,9.0113,-0.6320
Salsa,14.8000,1.9289,9.0053,-0.6403
Salsa,14.9000,2.1159,9.0140,-0.6704
Salsa,15.0000,1.7099,8.8635,-0.5982
Salsa,15.1000,2.1819,8.9106,-0.6623
Salsa,15.2000,2.0150,8.9305,-0.6351
Salsa,15.3000,1.9977,9.0103,-0.6416
Salsa,15.4000,2.1369,9.0346,-0.6658
Salsa,15.5000,1.7221,8.9616,-0.6004
Salsa,15.6000,2.1294,8.9649,-0.6697
Salsa,15.7000,1.9644,8.9229,-0.6421
Salsa,15.8000,1.9857,8.9173,-0.6331
Salsa,15.9000,2.1529,8.9059,-0.6613
Salsa,16.0000,1.7606,8.7538,-0.5990
Salsa,16.1000,2.3299,8.7729,-0.7125
Salsa,16.2000,2.0071,8.5653,-0.6414
Salsa,16.3000,2.0407,8.5601,-0.6437
Salsa,16.4000,2.4352,8.7538,-0.7274
Salsa,16.5000,1.9280,8.6378,-0.6342
Salsa,16.6000,2.4725,8.7915,-0.7349
Salsa,16.7000,2.1213,8.6322,-0.6482
Salsa,16.8000,2.1167,8.8051,-0.6622
Salsa,16.9000,2.4838,9.1433,-0.7533
Salsa,17.0000,1.9638,9.0902,-0.6525
Salsa,17.1000,2.5304,9.2360,-0.7406
Salsa,17.2000,2.1838,9.0964,-0.6558
Salsa,17.3000,2.1637,9.1427,-0.6610
Salsa,17.4000,2.4917,9.4068,-0.7529
Salsa,17.5000,1.8681,9.2695,-0.6596
Salsa,17.6000,2.3536,9.5302,-0.7574
Salsa,17.7000,1.9412,9.2919,-0.6538
Salsa,17.8000,1.9060,9.3524,-0.6436
Salsa,17.9000,2.2182,9.6715,-0.7398
Salsa,18.0000,1.6777,9.4982,-0.6505
Salsa,18.1000,2.2302,9.7805,-0.7582
Salsa,18.2000,1.9117,9.5209,-0.6848
Salsa,18.3000,1.9521,9.4565,-0.6862
Salsa,18.4000,2.3485,9.6633,-0.7743
Salsa,18.5000,1.8736,9.4037,-0.6754
Salsa,18.6000,2.3761,9.6145,-0.7730
Salsa,18.7000,1.9971,9.4174,-0.6883
Salsa,18.8000,1.9690,9.4047,-0.6896
Salsa,18.9000,2.3067,9.5426,-0.7757
Salsa,19.0000,1.7771,9.2391,-0.6705
Salsa,19.1000,2.3109,9.3606,-0.7731
Salsa,19.2000,1.8909,9.1046,-0.6816
Salsa,19.3000,1.8496,9.0561,-0.6685
Salsa,19.4000,2.1794,9.2015,-0.7467
Salsa,19.5000,1.6203,9.0556,-0.6497
Salsa,19.6000,2.1315,9.1715,-0.7545
Salsa,19.7000,1.8066,9.0158,-0.6674
Salsa,19.8000,1.8590,9.1076,-0.6807
Salsa,19.9000,2.2338,9.2623,-0.7682
Salsa,20.0000,1.7462,9.1438,-0.6555
Salsa,20.1000,2.2719,9.1720,-0.7417
Salsa,20.2000,1.9240,8.9864,-0.6538
Salsa,20.3000,1.9069,8.9043,-0.6480
Salsa,20.4000,2.2543,8.9943,-0.7394
Salsa,20.5000,1.6998,8.8516,-0.6350
Salsa,20.6000,2.2164,8.9165,-0.7523
Salsa,20.7000,1.8442,8.7316,-0.6771
Salsa,20.8000,1.8599,8.7063,-0.6707
Salsa,20.9000,2.2272,8.7471,-0.7450
Salsa,21.0000,1.7937,8.4833,-0.6231
Salsa,21.1000,2.3196,8.4877,-0.7091
Salsa,21.2000,1.9925,8.2581,-0.6293
Salsa,21.3000,1.9659,8.1841,-0.6275
Salsa,21.4000,2.2854,8.2762,-0.7165
Salsa,21.5000,1.7589,8.1642,-0.6225
Salsa,21.6000,2.2793,8.2248,-0.7374
Salsa,21.7000,1.9168,7.9564,-0.6518
Salsa,21.8000,1.9470,7.7656,-0.6272
Salsa,21.9000,2.3155,7.7966,-0.6898
Salsa,22.0000,1.8193,7.6993,-0.5836
Salsa,22.1000,2.3202,7.8445,-0.7008
Salsa,22.2000,1.9870,7.7598,-0.6299
Salsa,22.3000,1.9515,7.7609,-0.6421
Salsa,22.4000,2.3154,7.8761,-0.7189
Salsa,22.5000,1.8295,7.7179,-0.6021
Salsa,22.6000,2.3606,7.8986,-0.6981
Salsa,22.7000,2.0427,7.8686,-0.6146
Salsa,22.8000,2.0844,8.0314,-0.6206
Salsa,22.9000,2.4466,8.3151,-0.7184
Salsa,23.0000,1.9184,8.1821,-0.6144
Salsa,23.1000,2.4764,8.3885,-0.7254
Salsa,23.2000,2.1606,8.2427,-0.6354
Salsa,23.3000,2.1820,8.3140,-0.6279
Salsa,23.4000,2.5179,8.5973,-0.7189
Salsa,23.5000,1.9765,8.4353,-0.5902
Salsa,23.6000,2.3758,8.6960,-0.7095
Salsa,23.7000,1.9297,8.5061,-0.6130
Salsa,23.8000,1.8433,8.5166,-0.6186
Salsa,23.9000,2.1508,8.7192,-0.7169
Salsa,24.0000,1.6550,8.4361,-0.5992
Salsa,24.1000,2.2103,8.6450,-0.7197
Salsa,24.2000,1.8853,8.3632,-0.6334
Salsa,24.3000,1.8902,8.3743,-0.6392
Salsa,24.4000,2.2582,8.6307,-0.7336
Salsa,24.5000,1.7738,8.2444,-0.6184
Salsa,24.6000,2.2796,8.5021,-0.7431
Salsa,24.7000,1.8492,8.1580,-0.6521
Salsa,24.8000,1.8003,8.1051,-0.6681
Salsa,24.9000,2.1185,8.3368,-0.7601
Salsa,25.0000,1.6063,7.9563,-0.6486
Salsa,25.1000,2.1706,8.3132,-0.7643
Salsa,25.2000,1.8471,8.0016,-0.6761
Salsa,25.3000,1.8229,7.9677,-0.6726
Salsa,25.4000,2.1245,8.2768,-0.7682
Salsa,25.5000,1.5589,7.8138,-0.6506
Salsa,25.6000,2.0344,8.1756,-0.7485
Salsa,25.7000,1.6430,7.8526,-0.6596
Salsa,25.8000,1.6365,7.9216,-0.6616
Salsa,25.9000,1.9858,8.3079,-0.7478
Salsa,26.0000,1.4672,7.9747,-0.6574
Salsa,26.1000,1.9421,8.3674,-0.7496
Salsa,26.2000,1.5522,8.0616,-0.6561
Salsa,26.3000,1.5642,8.0677,-0.6371
Salsa,26.4000,1.7878,8.2975,-0.6939
Salsa,26.5000,1.7212,8.1711,-0.6682
Salsa,26.6000,1.9377,8.3306,-0.7138
Salsa,26.7000,1.7726,8.1018,-0.6522
Salsa,26.8000,1.8939,7.9979,-0.6326
Salsa,26.9000,2.3933,8.1656,-0.7025
Salsa,27.0000,1.8897,7.8334,-0.5879
Salsa,27.1000,2.3678,8.1480,-0.6968
Salsa,27.2000,1.9692,7.8676,-0.6119
Salsa,27.3000,1.9516,7.7831,-0.6152
Salsa,27.4000,2.1455,7.8657,-0.6681
Salsa,27.5000,2.0068,7.6680,-0.6197
Salsa,27.6000,2.1121,7.7384,-0.6500
Salsa,27.7000,1.8558,7.5515,-0.5796
Salsa,27.8000,1.8673,7.6588,-0.5770
Salsa,27.9000,2.2707,8.0095,-0.6746
Salsa,28.0000,1.7539,7.6976,-0.5779
Salsa,28.1000,2.2524,8.0667,-0.6992
Salsa,28.2000,1.8371,7.8451,-0.6331
Salsa,28.3000,1.7997,7.8608,-0.6500
Salsa,28.4000,2.0272,8.0434,-0.7225
Salsa,28.5000,1.9008,7.9296,-0.6987
Salsa,28.6000,2.0130,7.9199,-0.7258
Salsa,28.7000,1.7884,7.5738,-0.6577
Salsa,28.8000,1.8202,7.4255,-0.6568
Salsa,28.9000,2.1745,7.6422,-0.7519
Salsa,29.0000,1.6556,7.3044,-0.6404
Salsa,29.1000,2.1893,7.6398,-0.7539
Salsa,29.2000,1.9003,7.3221,-0.6637
Salsa,29.3000,1.9796,7.2794,-0.6586
Salsa,29.4000,2.2598,7.4432,-0.7132
Salsa,29.5000,2.1814,7.2871,-0.6731
Salsa,29.6000,2.2709,7.3981,-0.7019
Salsa,29.7000,2.0015,7.2225,-0.6301
Salsa,29.8000,1.9650,7.3385,-0.6443
Salsa,29.9000,2.2838,7.7100,-0.7244
Salsa,30.0000,1.7949,7.4362,-0.6036
Salsa,30.1000,2.2681,7.8705,-0.7156
Salsa,30.2000,1.8998,7.5616,-0.6149
Salsa,30.3000,1.8524,7.5439,-0.6063
Salsa,30.4000,2.1043,7.8115,-0.6702
Salsa,30.5000,2.0002,7.6998,-0.6272
Salsa,30.6000,2.1345,7.9182,-0.6642
Salsa,30.7000,1.8601,7.7614,-0.6028
Salsa,30.8000,1.8148,7.8693,-0.6079
Salsa,30.9000,2.1708,8.1674,-0.6976
Salsa,31.0000,1.6394,7.7265,-0.5830
Salsa,31.1000,2.1565,8.0666,-0.6961
Salsa,31.2000,1.7450,7.7172,-0.5923
Salsa,31.3000,1.6494,7.6909,-0.5873
Salsa,31.4000,1.8773,7.9339,-0.6573
Salsa,31.5000,1.7609,7.8657,-0.6259
Salsa,31.6000,1.8700,8.0065,-0.6595
Salsa,31.7000,1.6232,7.8445,-0.6088
Salsa,31.8000,1.6577,7.9334,-0.6146
Salsa,31.9000,2.0716,8.3201,-0.7066
Salsa,32.0000,1.5792,7.9607,-0.6130
Salsa,32.1000,2.1994,8.2500,-0.7103
Salsa,32.2000,1.8624,7.9391,-0.6096
Salsa,32.3000,1.8370,8.0175,-0.6158
Salsa,32.4000,2.0608,8.4333,-0.7075
Salsa,32.5000,1.8886,8.4503,-0.6961
Salsa,32.6000,2.0170,8.6691,-0.7409
Salsa,32.7000,1.7984,8.4713,-0.6780
Salsa,32.8000,1.8492,8.5402,-0.6876
Salsa,32.9000,2.3067,8.8721,-0.7744
Salsa,33.0000,1.8409,8.4824,-0.6662
Salsa,33.1000,2.3673,8.8635,-0.7664
Salsa,33.2000,1.9768,8.6320,-0.6923
Salsa,33.3000,1.9298,8.6827,-0.6911
Salsa,33.4000,2.1716,8.9604,-0.7465
Salsa,33.5000,2.0117,8.8784,-0.7186
Salsa,33.6000,2.0729,9.0167,-0.7466
Salsa,33.7000,1.7692,8.8086,-0.6866
Salsa,33.8000,1.7293,8.7782,-0.6803
Salsa,33.9000,2.0672,8.9185,-0.7522
Salsa,34.0000,1.5942,8.5905,-0.6540
Salsa,34.1000,2.1605,8.7127,-0.7530
Salsa,34.2000,1.8450,8.4038,-0.6825
Salsa,34.3000,1.8479,8.3411,-0.6817
Salsa,34.4000,2.1024,8.4706,-0.7349
Salsa,34.5000,1.9790,8.3727,-0.7012
Salsa,34.6000,2.0878,8.3923,-0.7195
Salsa,34.7000,1.8690,8.1379,-0.6491
Salsa,34.8000,1.8855,8.1281,-0.6601
Salsa,34.9000,2.1970,8.3475,-0.7541
Salsa,35.0000,1.6288,7.9765,-0.6507
Salsa,35.1000,2.1402,8.2426,-0.7554
Salsa,35.2000,1.7224,7.8895,-0.6708
Salsa,35.3000,1.6599,7.7936,-0.6650
Salsa,35.4000,1.8761,7.9713,-0.7309
Salsa,35.5000,1.7805,7.8537,-0.7112
Salsa,35.6000,1.9490,7.9656,-0.7489
Salsa,35.7000,1.7443,7.7379,-0.6824
Salsa,35.8000,1.7518,7.7843,-0.6812
Salsa,35.9000,2.1313,8.1462,-0.7662
Salsa,36.0000,1.5941,7.6924,-0.6423
Salsa,36.1000,2.1088,8.1144,-0.7621
Salsa,36.2000,1.7237,7.6707,-0.6756
Salsa,36.3000,1.7369,7.6049,-0.6813
Salsa,36.4000,1.9488,7.7616,-0.7476
Salsa,36.5000,1.7674,7.6005,-0.7184
Salsa,36.6000,1.8168,7.6868,-0.7700
Salsa,36.7000,1.5134,7.4395,-0.7057
Salsa,36.8000,1.4574,7.4267,-0.7180
Salsa,36.9000,1.7858,7.6826,-0.8130
Salsa,37.0000,1.2362,7.1829,-0.7147
Salsa,37.1000,1.7969,7.5931,-0.8275
Salsa,37.2000,1.4693,7.2428,-0.7527
Salsa,37.3000,1.4746,7.2112,-0.7565
Salsa,37.4000,1.6956,7.3872,-0.8146
Salsa,37.5000,1.5528,7.2457,-0.7884
Salsa,37.6000,1.6809,7.3084,-0.8270
Salsa,37.7000,1.4884,7.0259,-0.7518
Salsa,37.8000,1.5176,7.0957,-0.7610
Salsa,37.9000,1.8459,7.5142,-0.8653
Salsa,38.0000,1.3178,7.1666,-0.7687
Salsa,38.1000,1.7685,7.5543,-0.8652
Salsa,38.2000,1.3830,7.2525,-0.7780
Salsa,38.3000,1.4123,7.2664,-0.7696
Salsa,38.4000,1.6897,7.4905,-0.8281
Salsa,38.5000,1.6299,7.4570,-0.8048
Salsa,38.6000,1.7262,7.5897,-0.8373
Salsa,38.7000,1.5096,7.5164,-0.7803
Salsa,38.8000,1.5087,7.6204,-0.7799
Salsa,38.9000,1.8186,7.8938,-0.8522
Salsa,39.0000,1.2767,7.6409,-0.7350
Salsa,39.1000,1.7366,7.8887,-0.8198
Salsa,39.2000,1.3488,7.6738,-0.7361
Salsa,39.3000,1.3087,7.6430,-0.7390
Salsa,39.4000,1.5120,7.7707,-0.8097
Salsa,39.5000,1.3855,7.7098,-0.7790
Salsa,39.6000,1.5049,7.7543,-0.8109
Salsa,39.7000,1.3083,7.5738,-0.7508
Salsa,39.8000,1.3251,7.5535,-0.7509
Salsa,39.9000,1.6814,7.7618,-0.8328
Salsa,40.0000,1.2078,7.6028,-0.7607
Salsa,40.1000,1.7181,7.8860,-0.8678
Salsa,40.2000,1.3808,7.7757,-0.7953
Salsa,40.3000,1.4193,7.7391,-0.7814
Salsa,40.4000,1.6740,7.8035,-0.8288
Salsa,40.5000,1.6316,7.8027,-0.8202
Salsa,40.6000,1.7632,7.8953,-0.8493
Salsa,40.7000,1.5593,7.8300,-0.7975
Salsa,40.8000,1.6143,7.8464,-0.8006
Salsa,40.9000,2.0112,7.9536,-0.8601
Salsa,41.0000,1.5385,7.7487,-0.7761
Salsa,41.1000,2.0189,8.0084,-0.8669
Salsa,41.2000,1.5962,7.9673,-0.8155
Salsa,41.3000,1.5427,8.0562,-0.8250
Salsa,41.4000,1.7674,8.2387,-0.8864
Salsa,41.5000,1.6125,8.2829,-0.8561
Salsa,41.6000,1.6892,8.4345,-0.8737
Salsa,41.7000,1.4500,8.4218,-0.8158
Salsa,41.8000,1.4478,8.4946,-0.8098
Salsa,41.9000,1.7803,8.7460,-0.8893
Salsa,42.0000,1.2854,8.6363,-0.7920
Salsa,42.1000,1.7963,8.9600,-0.8812
Salsa,42.2000,1.4149,8.9085,-0.8121
Salsa,42.3000,1.4317,8.9931,-0.8150
Salsa,42.4000,1.6800,9.1473,-0.8708
Salsa,42.5000,1.6337,9.1487,-0.8539
Salsa,42.6000,1.8340,9.2712,-0.8816
Salsa,42.7000,1.7064,9.2331,-0.8334
Salsa,42.8000,1.7809,9.3363,-0.8553
Salsa,42.9000,2.1275,9.6044,-0.9431
Salsa,43.0000,1.6459,9.3395,-0.8556
Salsa,43.1000,2.1611,9.5842,-0.9484
